idx,INSEE,nom,latitude,longitude,population
17471,21134,Chamesson,47.783 ,4.533 ,331
17472,52480,Soncourt-sur-Marne,48.250 ,5.117 ,331
17473,52461,Sarrey,48.000 ,5.433 ,331
17474,55392,Ollieres,49.350 ,5.717 ,331
17475,38402,Saint-Jean-de-Vaux,45.017 ,5.750 ,331
17476,4203,Selonnet,44.367 ,6.300 ,331
17477,73056,Bramans,45.217 ,6.767 ,331
17478,68373,Winkel,47.467 ,7.267 ,331
17479,20034,Belgodere,42.583 ,9.017 ,331
17480,20047,Calacuccia,42.333 ,9.017 ,331
17481,35141,Landavran,48.150 ,-1.283 ,330
17482,50093,Cametours,49.067 ,-1.283 ,330
17483,64277,Isturits,43.367 ,-1.200 ,330
17484,40154,Levignacq,44.000 ,-1.167 ,330
17485,33346,Puybarban,44.550 ,-0.067 ,330
17486,61141,Cuissai,48.467 ,0.017 ,330
17487,72066,LaChapelle-Saint-Fray,48.117 ,0.083 ,330
17488,37126,Lerne,47.150 ,0.133 ,330
17489,76489,Oudalle,49.500 ,0.300 ,330
17490,16137,Feuillade,45.600 ,0.467 ,330
17491,61506,Villers-en-Ouche,48.867 ,0.467 ,330
17492,76299,Gerponville,49.750 ,0.567 ,330
17493,27550,Saint-Gregoire-du-Vievre,49.250 ,0.633 ,330
17494,47237,Sainte-Colombe-de-Villeneuve,44.367 ,0.650 ,330
17495,76072,Belleville-en-Caux,49.700 ,0.983 ,330
17496,37236,Saint-Regle,47.417 ,1.050 ,330
17497,31153,Couladere,43.200 ,1.100 ,330
17498,24106,LaChapelle-Aubareil,45.017 ,1.183 ,330
17499,78413,Mondreville,48.900 ,1.550 ,330
17500,62585,Montcavrel,50.517 ,1.800 ,330
17501,81299,Teyssode,43.650 ,1.933 ,330
17502,45168,Ingrannes,47.983 ,2.200 ,330
17503,62651,Penin,50.333 ,2.483 ,330
17504,80313,Flaucourt,49.917 ,2.867 ,330
17505,63100,Chateauneuf-les-Bains,46.033 ,2.900 ,330
17506,18220,Saint-Leger-le-Petit,47.117 ,3.000 ,330
17507,34308,Taussac-la-Billiere,43.617 ,3.100 ,330
17508,3115,Fleuriel,46.283 ,3.167 ,330
17509,10259,LaMotte-Tilly,48.467 ,3.433 ,330
17510,42006,Apinac,45.383 ,4.000 ,330
17511,30183,Moulezan,43.933 ,4.133 ,330
17512,42306,Tarentaise,45.367 ,4.500 ,330
17513,8187,Gernelle,49.767 ,4.817 ,330
17514,38254,Monteynard,44.967 ,5.700 ,330
17515,54086,Boucq,48.750 ,5.767 ,330
17516,6016,Beuil,44.100 ,6.983 ,330
17517,17063,Breuil-la-Reorte,46.050 ,-0.683 ,329
17518,17234,Migre,46.067 ,-0.550 ,329
17519,16380,LeTatre,45.400 ,-0.200 ,329
17520,32152,Haget,43.417 ,0.167 ,329
17521,14429,Meulles,48.983 ,0.333 ,329
17522,72027,Beaumont-sur-Deme,47.700 ,0.567 ,329
17523,41138,Meslay,47.817 ,1.100 ,329
17524,46005,Anglars-Juillac,44.483 ,1.217 ,329
17525,76581,Saint-Germain-des-Essourts,49.533 ,1.317 ,329
17526,28397,Umpeau,48.467 ,1.683 ,329
17527,46123,Girac,44.917 ,1.817 ,329
17528,46271,Saint-Jean-Lespinasse,44.867 ,1.867 ,329
17529,60003,Abbeville-Saint-Lucien,49.517 ,2.167 ,329
17530,12190,Previnquieres,44.367 ,2.233 ,329
17531,66052,Codalet,42.617 ,2.417 ,329
17532,77412,Saint-Germain-sur-Ecole,48.467 ,2.517 ,329
17533,80236,Davenescourt,49.700 ,2.600 ,329
17534,18053,Charentonnay,47.150 ,2.883 ,329
17535,62639,Oppy,50.350 ,2.883 ,329
17536,34065,Cazedarnes,43.417 ,3.033 ,329
17537,34047,Campagnan,43.533 ,3.483 ,329
17538,89108,Chitry,47.767 ,3.700 ,329
17539,2353,Grandlup-et-Fay,49.667 ,3.733 ,329
17540,51656,Vraux,49.017 ,4.233 ,329
17541,42210,Sainte-Croix-en-Jarez,45.483 ,4.650 ,329
17542,74122,Faucigny,46.117 ,6.367 ,329
17543,74290,Vallorcine,46.033 ,6.933 ,329
17544,67091,Diedendorf,48.883 ,7.050 ,329
17545,57334,Hommert,48.683 ,7.183 ,329
17546,22110,Lanmerin,48.733 ,-3.350 ,328
17547,53115,Herce,48.417 ,-0.850 ,328
17548,17085,Champdolent,45.917 ,-0.800 ,328
17549,14568,Sainte-Croix-Grand-Tonne,49.233 ,-0.550 ,328
17550,17430,Soubran,45.350 ,-0.517 ,328
17551,40298,Serres-Gaston,43.650 ,-0.500 ,328
17552,17364,Saint-Martial-sur-Ne,45.583 ,-0.367 ,328
17553,14737,Versainville,48.917 ,-0.183 ,328
17554,49011,Artannes-sur-Thouet,47.200 ,-0.083 ,328
17555,49197,Meigne-le-Vicomte,47.517 ,0.200 ,328
17556,32283,Montegut-Arros,43.383 ,0.217 ,328
17557,14522,Pretreville,49.083 ,0.250 ,328
17558,61415,Saint-Leger-sur-Sarthe,48.500 ,0.333 ,328
17559,24032,Beauronne,45.100 ,0.383 ,328
17560,16084,Charras,45.533 ,0.417 ,328
17561,86105,Gizay,46.433 ,0.417 ,328
17562,27564,Saint-Mards-de-Fresne,49.067 ,0.450 ,328
17563,24027,Bayac,44.800 ,0.733 ,328
17564,27481,Pullay,48.733 ,0.883 ,328
17565,27189,LaCroisille,48.967 ,0.983 ,328
17566,37009,Autreche,47.533 ,1.000 ,328
17567,27206,Droisy,48.800 ,1.150 ,328
17568,28128,Dangers,48.517 ,1.350 ,328
17569,76244,Esclavelles,49.700 ,1.383 ,328
17570,23197,Saint-Georges-la-Pouge,45.983 ,1.983 ,328
17571,2022,Arcy-Sainte-Restitue,49.250 ,3.467 ,328
17572,51526,Saudoy,48.683 ,3.717 ,328
17573,42247,Saint-Just-en-Bas,45.733 ,3.883 ,328
17574,2005,Aguilcourt,49.400 ,3.967 ,328
17575,42119,Leigneux,45.750 ,3.983 ,328
17576,10336,Saint-Benoit-sur-Seine,48.367 ,4.033 ,328
17577,8124,Clavy-Warby,49.750 ,4.550 ,328
17578,21226,Darcey,47.550 ,4.567 ,328
17579,8230,Houldizy,49.817 ,4.667 ,328
17580,52514,Verbiesles,48.067 ,5.183 ,328
17581,73238,Saint-Germain-la-Chambotte,45.783 ,5.900 ,328
17582,79009,Amure,46.267 ,-0.617 ,327
17583,17139,Doeuil-sur-le-Mignon,46.117 ,-0.533 ,327
17584,14213,Curcy-sur-Orne,49.017 ,-0.517 ,327
17585,61408,Sainte-Honorine-la-Guillaume,48.783 ,-0.383 ,327
17586,16074,Challignac,45.417 ,-0.083 ,327
17587,47258,Sainte-Maure-de-Peyriac,44.000 ,0.150 ,327
17588,86102,Frozes,46.667 ,0.150 ,327
17589,16361,Salles-de-Villefagnan,45.950 ,0.167 ,327
17590,65353,Ozon,43.167 ,0.267 ,327
17591,27210,Ecardenville-la-Campagne,49.117 ,0.850 ,327
17592,9120,Fabas,43.108 ,1.106 ,327
17593,27234,Fauville,49.033 ,1.200 ,327
17594,19187,Saint-Bonnet-la-Riviere,45.300 ,1.367 ,327
17595,46217,Pern,44.317 ,1.400 ,327
17596,80527,Meneslies,50.050 ,1.500 ,327
17597,62702,Remilly-Wirquin,50.667 ,2.167 ,327
17598,62484,Lagnicourt-Marcel,50.150 ,2.950 ,327
17599,60118,Caisnes,49.517 ,3.067 ,327
17600,3012,Autry-Issards,46.550 ,3.133 ,327
17601,63240,Montpensier,46.033 ,3.217 ,327
17602,58208,Pazy,47.233 ,3.633 ,327
17603,51140,Chaumuzy,49.167 ,3.867 ,327
17604,51102,Cauroy-les-Hermonville,49.350 ,3.917 ,327
17605,43150,LePertuis,45.100 ,4.050 ,327
17606,7168,Orgnac-l'Aven,44.317 ,4.450 ,327
17607,51139,Chaudefontaine,49.100 ,4.867 ,327
17608,1319,Relevant,46.083 ,4.950 ,327
17609,1127,Courmangoux,46.333 ,5.367 ,327
17610,73070,Champagneux,45.617 ,5.667 ,327
17611,1372,Saint-Martin-de-Bavel,45.850 ,5.683 ,327
17612,4126,Montclar,44.400 ,6.333 ,327
17613,25372,Mediere,47.450 ,6.600 ,327
17614,88184,Fremifontaine,48.267 ,6.683 ,327
17615,57339,Hultehouse,48.717 ,7.267 ,327
17616,20276,Serra-di-Ferro,41.717 ,8.800 ,327
17617,16218,Mesnac,45.783 ,-0.350 ,326
17618,40022,Bahus-Soubiran,43.667 ,-0.350 ,326
17619,79340,Vausseroux,46.550 ,-0.133 ,326
17620,16328,Saint-Laurent-de-Belzagot,45.383 ,0.117 ,326
17621,27424,Nagel-Seez-Mesnil,48.933 ,0.950 ,326
17622,27032,Avrilly,48.933 ,1.150 ,326
17623,46067,Cazillac,45.000 ,1.617 ,326
17624,95656,Vienne-en-Arthies,49.067 ,1.733 ,326
17625,28319,Rouvray-Saint-Denis,48.267 ,1.933 ,326
17626,23250,Saint-Yrieix-les-Bois,46.100 ,1.967 ,326
17627,62437,Herly,50.550 ,1.983 ,326
17628,18124,Lazenay,47.075 ,2.058 ,326
17629,95258,Frouville,49.150 ,2.150 ,326
17630,19102,Lamaziere-Basse,45.367 ,2.167 ,326
17631,45157,Givraines,48.150 ,2.367 ,326
17632,62387,Grevillers,50.100 ,2.817 ,326
17633,63385,Saint-Pierre-le-Chastel,45.800 ,2.850 ,326
17634,59658,Wicres,50.567 ,2.867 ,326
17635,63451,Vernines,45.667 ,2.883 ,326
17636,77298,Mons-en-Montois,48.483 ,3.150 ,326
17637,59085,Blecourt,50.217 ,3.217 ,326
17638,2768,Vauxaillon,49.483 ,3.400 ,326
17639,21573,Saint-Seine-l'Abbaye,47.433 ,4.783 ,326
17640,39197,Digna,46.500 ,5.400 ,326
17641,73104,Dullin,45.550 ,5.750 ,326
17642,73200,Planaise,45.500 ,6.083 ,326
17643,6058,Escragnolles,43.733 ,6.783 ,326
17644,22018,Brelidy,48.667 ,-3.217 ,325
17645,40208,Onard,43.783 ,-0.833 ,325
17646,14554,Saint-Aignan-de-Cramesnil,49.083 ,-0.267 ,325
17647,79225,Reffannes,46.550 ,-0.183 ,325
17648,79251,Saint-Genard,46.183 ,-0.133 ,325
17649,33045,Belves-de-Castillon,44.867 ,-0.017 ,325
17650,72235,Piace,48.250 ,0.117 ,325
17651,32115,Demu,43.750 ,0.167 ,325
17652,24276,Monestier,44.767 ,0.317 ,325
17653,27075,Bois-Normand-pres-Lyre,48.900 ,0.700 ,325
17654,27432,LaNeuville-du-Bosc,49.183 ,0.817 ,325
17655,19050,Chauffour-sur-Vell,45.017 ,1.667 ,325
17656,78305,Herbeville,48.900 ,1.883 ,325
17657,12034,Brandonnet,44.383 ,2.133 ,325
17658,62640,Orville,50.117 ,2.417 ,325
17659,15096,Lascelle,45.017 ,2.583 ,325
17660,12087,Cruejouls,44.450 ,2.850 ,325
17661,60448,Neufchelles,49.117 ,3.067 ,325
17662,2289,Essises,48.967 ,3.417 ,325
17663,63023,Auzelles,45.617 ,3.533 ,325
17664,2621,Presles-et-Thierny,49.517 ,3.617 ,325
17665,10166,LesGrandes-Chapelles,48.467 ,4.017 ,325
17666,89351,Sainte-Magnance,47.450 ,4.067 ,325
17667,8476,Villers-devant-le-Thour,49.500 ,4.083 ,325
17668,52141,Condes,48.150 ,5.150 ,325
17669,21342,Laperriere-sur-Saone,47.117 ,5.350 ,325
17670,84140,Vaugines,43.783 ,5.417 ,325
17671,39537,Trenal,46.650 ,5.467 ,325
17672,54476,Saint-Jean-les-Longuyon,49.450 ,5.467 ,325
17673,57214,Fixem,49.433 ,6.267 ,325
17674,73061,Cesarches,45.700 ,6.417 ,325
17675,67059,Bourg-Bruche,48.350 ,7.150 ,325
17676,53132,Levare,48.417 ,-0.917 ,324
17677,14732,Vaux-sur-Aure,49.300 ,-0.700 ,324
17678,32133,Fources,43.983 ,0.217 ,324
17679,76477,Notre-Dame-du-Bec,49.600 ,0.217 ,324
17680,14599,Saint-Julien-de-Mailloc,49.083 ,0.333 ,324
17681,31085,Boutx,42.917 ,0.717 ,324
17682,76582,Saint-Germain-d'Etables,49.833 ,1.183 ,324
17683,28353,Saint-Maur-sur-le-Loir,48.150 ,1.417 ,324
17684,9116,Escosse,43.133 ,1.550 ,324
17685,46265,Saint-Denis-les-Martel,44.933 ,1.650 ,324
17686,41285,Villeny,47.617 ,1.750 ,324
17687,36226,Tranzault,46.617 ,1.850 ,324
17688,80147,Buigny-l'Abbe,50.083 ,1.933 ,324
17689,62686,Ramecourt,50.367 ,2.317 ,324
17690,45251,Pierrefitte-es-Bois,47.508 ,2.717 ,324
17691,77170,Episy,48.333 ,2.783 ,324
17692,2185,Chezy-en-Orxois,49.133 ,3.183 ,324
17693,58212,Poiseux,47.117 ,3.233 ,324
17694,58204,Ourouer,47.067 ,3.300 ,324
17695,58105,Druy-Parigny,46.867 ,3.367 ,324
17696,48188,Serverette,44.700 ,3.383 ,324
17697,59412,Montay,50.117 ,3.550 ,324
17698,30177,Monteils,44.100 ,4.183 ,324
17699,69212,Saint-Jean-des-Vignes,45.867 ,4.683 ,324
17700,1355,Saint-Genis-sur-Menthon,46.283 ,5.017 ,324
17701,26034,LaBaume-d'Hostun,45.050 ,5.233 ,324
17702,84066,Lioux,43.950 ,5.317 ,324
17703,88285,Mandres-sur-Vair,48.217 ,5.900 ,324
17704,54055,Bayonville-sur-Mad,49.017 ,5.983 ,324
17705,54114,Champey-sur-Moselle,48.950 ,6.067 ,324
17706,54588,Vitrimont,48.600 ,6.433 ,324
17707,73194,Orelle,45.217 ,6.533 ,324
17708,57490,Moyenvic,48.783 ,6.550 ,324
17709,57239,Freybouse,49.000 ,6.767 ,324
17710,57108,Breidenbach,49.133 ,7.417 ,324
17711,20284,Sollacaro,41.733 ,8.917 ,324
17712,35354,Vieux-Viel,48.517 ,-1.550 ,323
17713,61149,Echalou,48.733 ,-0.500 ,323
17714,64141,Boueilh-Boueilho-Lasque,43.550 ,-0.317 ,323
17715,72043,Bourg-le-Roi,48.333 ,0.133 ,323
17716,16082,Charmant,45.500 ,0.183 ,323
17717,41228,Saint-Rimay,47.767 ,0.917 ,323
17718,27135,Cesseville,49.183 ,0.983 ,323
17719,19242,Saint-Solve,45.300 ,1.400 ,323
17720,19154,Orgnac-sur-Vezere,45.333 ,1.433 ,323
17721,62124,Beutin,50.483 ,1.717 ,323
17722,19133,Mercoeur,45.017 ,1.950 ,323
17723,12170,Naussac,44.517 ,2.083 ,323
17724,15147,Parlan,44.833 ,2.167 ,323
17725,60541,Roberval,49.300 ,2.683 ,323
17726,66033,Camelas,42.633 ,2.683 ,323
17727,63335,Saint-Diery,45.550 ,3.033 ,323
17728,63222,Meilhaud,45.550 ,3.167 ,323
17729,3148,Loriges,46.283 ,3.350 ,323
17730,30067,LaCapelle-et-Masmolene,44.050 ,4.550 ,323
17731,39399,Ounans,46.983 ,5.667 ,323
17732,88271,Ligneville,48.167 ,5.950 ,323
17733,73210,Puygros,45.567 ,6.033 ,323
17734,4122,Mirabeau,44.067 ,6.083 ,323
17735,25348,Longevilles-Mont-d'Or,46.750 ,6.293 ,323
17736,57392,Lemud,49.033 ,6.367 ,323
17737,14253,Estry,48.900 ,-0.733 ,322
17738,40172,Mant,43.583 ,-0.517 ,322
17739,32398,Saint-Mont,43.650 ,-0.150 ,322
17740,14616,Sainte-Marguerite-de-Viette,49.017 ,0.083 ,322
17741,76237,Epinay-sur-Duclair,49.533 ,0.850 ,322
17742,32016,Aurade,43.567 ,1.067 ,322
17743,19216,Saint-Julien-le-Vendomois,45.467 ,1.317 ,322
17744,76155,Canehan,49.983 ,1.350 ,322
17745,62125,Beuvrequen,50.800 ,1.667 ,322
17746,78053,Behoust,48.833 ,1.733 ,322
17747,60622,Sommereux,49.683 ,2.000 ,322
17748,60365,Lihus,49.600 ,2.050 ,322
17749,62623,Nouvelle-Eglise,50.933 ,2.050 ,322
17750,3233,Saint-Genest,46.267 ,2.600 ,322
17751,77361,Pierre-Levee,48.900 ,3.033 ,322
17752,77365,LePlessis-Feu-Aussoux,48.717 ,3.033 ,322
17753,63018,Aulhat-Saint-Privat,45.567 ,3.317 ,322
17754,8038,Avancon,49.483 ,4.250 ,322
17755,21294,Gerland,47.100 ,5.000 ,322
17756,38263,Morette,45.283 ,5.450 ,322
17757,1271,Nattages,45.733 ,5.767 ,322
17758,25365,Mancenans,47.450 ,6.533 ,322
17759,74114,Essert-Romand,46.200 ,6.667 ,322
17760,22085,Kerbors,48.833 ,-3.183 ,321
17761,17023,Aujac,45.850 ,-0.400 ,321
17762,16395,Vaux-Rouillac,45.750 ,-0.083 ,321
17763,17055,Boscamnant,45.200 ,-0.067 ,321
17764,31443,Puymaurin,43.367 ,0.767 ,321
17765,87026,Bussiere-Boffy,46.050 ,0.850 ,321
17766,41189,Rilly-sur-Loire,47.467 ,1.133 ,321
17767,36124,Migne,46.717 ,1.317 ,321
17768,87186,Saint-Vitte-sur-Briance,45.617 ,1.550 ,321
17769,80518,Martainneville,50.000 ,1.700 ,321
17770,62564,Mazinghem,50.600 ,2.400 ,321
17771,62272,Douchy-les-Ayette,50.167 ,2.717 ,321
17772,81193,Nages,43.676 ,2.780 ,321
17773,48094,LeMassegros,44.300 ,3.183 ,321
17774,2253,Cuisy-en-Almont,49.417 ,3.250 ,321
17775,59216,Eswars,50.217 ,3.267 ,321
17776,89331,Sainpuits,47.517 ,3.267 ,321
17777,2464,Margival,49.433 ,3.400 ,321
17778,43151,Pinols,45.050 ,3.417 ,321
17779,2189,Chivres-en-Laonnois,49.633 ,3.850 ,321
17780,71529,Suin,46.433 ,4.483 ,321
17781,71210,Fuisse,46.283 ,4.733 ,321
17782,26032,LaBaume-Cornillane,44.817 ,5.050 ,321
17783,38018,Auberives-en-Royans,45.067 ,5.300 ,321
17784,39218,Etrepigney,47.133 ,5.700 ,321
17785,70015,Amoncourt,47.733 ,6.067 ,321
17786,25605,Vernierfontaine,47.100 ,6.300 ,321
17787,74174,Megevette,46.200 ,6.500 ,321
17788,50626,Ver,48.900 ,-1.383 ,320
17789,64460,Precilhon,43.200 ,-0.583 ,320
17790,53050,Chammes,48.083 ,-0.383 ,320
17791,53221,Saint-Georges-sur-Erve,48.167 ,-0.300 ,320
17792,49139,Fontaine-Milon,47.500 ,-0.250 ,320
17793,16423,Xambes,45.833 ,0.100 ,320
17794,47194,Moustier,44.633 ,0.300 ,320
17795,31241,Izaut-de-l'Hotel,43.017 ,0.750 ,320
17796,41265,Troo,47.783 ,0.783 ,320
17797,27506,Saint-Amand-des-Hautes-Terres,49.233 ,0.933 ,320
17798,28354,Saint-Maurice-Saint-Germain,48.500 ,1.083 ,320
17799,27257,Foret-la-Folie,49.233 ,1.533 ,320
17800,62307,Escalles,50.917 ,1.717 ,320
17801,60089,Boubiers,49.217 ,1.867 ,320
17802,60366,Litz,49.433 ,2.333 ,320
17803,80784,Vaux-sur-Somme,49.917 ,2.550 ,320
17804,62198,Cambligneul,50.383 ,2.617 ,320
17805,62314,Estree-Cauchy,50.400 ,2.617 ,320
17806,60483,Orvillers-Sorel,49.583 ,2.700 ,320
17807,12188,Prades-Salars,44.267 ,2.783 ,320
17808,2154,Chacrise,49.300 ,3.400 ,320
17809,2358,Grougis,49.933 ,3.533 ,320
17810,30052,Breau-et-Salagosse,43.983 ,3.583 ,320
17811,89433,Vault-de-Lugny,47.500 ,3.850 ,320
17812,71316,Montmelard,46.333 ,4.417 ,320
17813,1169,Genouilleux,46.117 ,4.783 ,320
17814,4106,Lurs,43.967 ,5.883 ,320
17815,25030,Audeux,47.267 ,5.883 ,320
17816,73062,Cessens,45.800 ,5.883 ,320
17817,25100,Bulle,46.900 ,6.233 ,320
17818,68234,Niederentzen,47.950 ,7.383 ,320
17819,29127,Loc-Eguiner-Saint-Thegonnec,48.467 ,-3.967 ,319
17820,64475,Sainte-Engrace,43.000 ,-0.817 ,319
17821,17326,Saint-Eugene,45.500 ,-0.283 ,319
17822,16079,Chantillac,45.333 ,-0.250 ,319
17823,64194,Cosledaa-Lube-Boast,43.467 ,-0.233 ,319
17824,33254,Loupiac-de-la-Reole,44.550 ,-0.050 ,319
17825,47151,Loubes-Bernac,44.717 ,0.283 ,319
17826,72311,Saint-Pierre-de-Cheville,47.650 ,0.433 ,319
17827,31190,Fos,42.867 ,0.733 ,319
17828,32406,Saint-Sauvy,43.700 ,0.833 ,319
17829,32416,Sarrant,43.767 ,0.917 ,319
17830,76590,Saint-Jacques-d'Aliermont,49.850 ,1.267 ,319
17831,41166,Oisly,47.383 ,1.383 ,319
17832,31288,Layrac-sur-Tarn,43.833 ,1.567 ,319
17833,95011,Ambleville,49.150 ,1.700 ,319
17834,36210,Sarzay,46.600 ,1.900 ,319
17835,60004,Achy,49.567 ,1.950 ,319
17836,12104,Foissac,44.517 ,2.000 ,319
17837,12128,Lescure-Jaoul,44.233 ,2.150 ,319
17838,60123,Campremy,49.567 ,2.300 ,319
17839,80044,Authieule,50.133 ,2.367 ,319
17840,80405,Hailles,49.800 ,2.433 ,319
17841,15137,Moussages,45.233 ,2.483 ,319
17842,62594,Mory,50.150 ,2.850 ,319
17843,60579,Saint-Jean-aux-Bois,49.350 ,2.917 ,319
17844,62122,Beugny,50.117 ,2.933 ,319
17845,89080,LaChapelle-sur-Oreuse,48.283 ,3.300 ,319
17846,43229,Saint-Vidal,45.067 ,3.783 ,319
17847,59093,Boulogne-sur-Helpe,50.083 ,3.900 ,319
17848,8026,Aubigny-les-Pothees,49.783 ,4.433 ,319
17849,69138,Montromant,45.700 ,4.517 ,319
17850,71030,Bergesserin,46.400 ,4.567 ,319
17851,69035,Cenves,46.267 ,4.650 ,319
17852,26322,Saint-Pantaleon-les-Vignes,44.400 ,5.033 ,319
17853,39035,Balanod,46.450 ,5.367 ,319
17854,39042,Baverans,47.100 ,5.533 ,319
17855,54024,Arraye-et-Han,48.833 ,6.300 ,319
17856,73126,Granier,45.567 ,6.650 ,319
17857,57304,Haut-Clocher,48.750 ,7.000 ,319
17858,67469,Singrist,48.667 ,7.383 ,319
17859,22024,Calanhel,48.442 ,-3.483 ,318
17860,22290,Saint-Gelven,48.233 ,-3.100 ,318
17861,53165,Niafles,47.850 ,-1.000 ,318
17862,40017,Audignon,43.717 ,-0.600 ,318
17863,64207,Escou,43.183 ,-0.533 ,318
17864,14170,Colomby-sur-Thaon,49.267 ,-0.417 ,318
17865,17358,Saint-Mande-sur-Bredoire,46.017 ,-0.300 ,318
17866,79092,Clave,46.500 ,-0.217 ,318
17867,47090,Espiens,44.167 ,0.367 ,318
17868,16406,Vilhonneur,45.683 ,0.417 ,318
17869,32381,Saint-Jean-le-Comtal,43.583 ,0.517 ,318
17870,72159,Lavenay,47.783 ,0.700 ,318
17871,76134,Bourville,49.800 ,0.817 ,318
17872,76148,Bures-en-Bray,49.783 ,1.333 ,318
17873,76417,Maucomble,49.683 ,1.333 ,318
17874,27465,LePlessis-Hebert,48.983 ,1.350 ,318
17875,46283,Saint-Michel-de-Bannieres,44.983 ,1.683 ,318
17876,15225,Segur-les-Villas,45.250 ,2.833 ,318
17877,63167,Gimeaux,45.950 ,3.083 ,318
17878,2123,Brissay-Choigny,49.717 ,3.367 ,318
17879,2210,Conde-sur-Aisne,49.400 ,3.450 ,318
17880,58142,Limanton,46.983 ,3.750 ,318
17881,59070,Bermeries,50.283 ,3.767 ,318
17882,21429,Montigny-Montfort,47.583 ,4.333 ,318
17883,21401,Meloisey,47.033 ,4.733 ,318
17884,26298,Saint-Christophe-et-le-Laris,45.217 ,5.067 ,318
17885,55568,Ville-sur-Saulx,48.717 ,5.067 ,318
17886,26382,Saint-Vincent-la-Commanderie,44.933 ,5.117 ,318
17887,71207,Fretterans,46.917 ,5.283 ,318
17888,88183,Frebecourt,48.383 ,5.667 ,318
17889,55443,Rouvres-en-Woevre,49.217 ,5.683 ,318
17890,55520,Troussey,48.700 ,5.700 ,318
17891,25594,Velesmes-Essarts,47.183 ,5.867 ,318
17892,88122,Damas-et-Bettegney,48.217 ,6.267 ,318
17893,54297,Laneuveville-aux-Bois,48.617 ,6.650 ,318
17894,57071,Bettborn,48.800 ,7.017 ,318
17895,67395,Reutenbourg,48.683 ,7.400 ,318
17896,50577,Sortosville-en-Beaumont,49.433 ,-1.717 ,317
17897,50637,Villebaudon,48.967 ,-1.167 ,317
17898,17182,LaGreve-sur-Mignon,46.250 ,-0.767 ,317
17899,40098,Eyres-Moncube,43.717 ,-0.550 ,317
17900,14345,Jort,48.967 ,-0.083 ,317
17901,65192,Gedre,42.783 ,0.017 ,317
17902,14016,Annebault,49.250 ,0.067 ,317
17903,65073,Bazillac,43.350 ,0.100 ,317
17904,14399,Manneville-la-Pipard,49.267 ,0.217 ,317
17905,86138,Luchapt,46.017 ,0.783 ,317
17906,46200,Montclera,44.617 ,1.233 ,317
17907,9321,Ussat,42.833 ,1.617 ,317
17908,19016,Bar,45.350 ,1.817 ,317
17909,11181,Labecede-Lauragais,43.383 ,2.000 ,317
17910,63346,Saint-Genes-Champespe,45.417 ,2.733 ,317
17911,15149,Paulhenc,44.867 ,2.833 ,317
17912,80726,Sancourt,49.767 ,3.033 ,317
17913,34041,Brignac,43.617 ,3.467 ,317
17914,43067,Chavaniac-Lafayette,45.150 ,3.583 ,317
17915,58276,Semelay,46.850 ,3.850 ,317
17916,10098,Chesley,47.967 ,4.117 ,317
17917,7099,Gras,44.450 ,4.533 ,317
17918,21058,Belan-sur-Ource,47.933 ,4.650 ,317
17919,57305,Havange,49.383 ,6.000 ,317
17920,88039,Baudricourt,48.317 ,6.050 ,317
17921,73315,Villard-Leger,45.517 ,6.183 ,317
17922,57581,Richeling,49.033 ,6.967 ,317
17923,67235,Kesseldorf,48.883 ,8.067 ,317
17924,22322,Saint-Pever,48.483 ,-3.100 ,316
17925,50608,Troisgots,49.017 ,-1.067 ,316
17926,85219,Saint-Germain-l'Aiguiller,46.683 ,-0.833 ,316
17927,40069,Castaignos-Souslens,43.583 ,-0.650 ,316
17928,17081,Chamouillac,45.317 ,-0.467 ,316
17929,47199,Pardaillan,44.650 ,0.283 ,316
17930,72032,Berfay,48.000 ,0.767 ,316
17931,27626,Theillement,49.283 ,0.800 ,316
17932,41103,Huisseau-en-Beauce,47.717 ,1.017 ,316
17933,24559,Tursac,44.967 ,1.033 ,316
17934,28351,Saint-Maixme-Hauterive,48.583 ,1.183 ,316
17935,28117,Crecy-Couve,48.667 ,1.283 ,316
17936,81165,Milhars,44.117 ,1.883 ,316
17937,60242,Fontaine-Lavaganne,49.600 ,1.933 ,316
17938,62055,Audrehem,50.783 ,1.983 ,316
17939,36234,Verneuil-sur-Igneraie,46.650 ,2.017 ,316
17940,11126,Escales,43.217 ,2.700 ,316
17941,18102,Givardon,46.833 ,2.817 ,316
17942,58138,Langeron,46.817 ,3.083 ,316
17943,12155,Fondamente,43.883 ,3.117 ,316
17944,43104,Grezes,44.917 ,3.500 ,316
17945,43245,Thoras,44.867 ,3.567 ,316
17946,58030,Biches,47.000 ,3.650 ,316
17947,89336,Saint-Brancher,47.433 ,4.000 ,316
17948,59148,Clairfayts,50.150 ,4.117 ,316
17949,10345,Saint-Leger-sous-Brienne,48.400 ,4.500 ,316
17950,21474,Pagny-la-Ville,47.067 ,5.167 ,316
17951,71101,Charette,46.917 ,5.200 ,316
17952,55498,Souilly,49.017 ,5.283 ,316
17953,25070,Bolandoz,47.017 ,6.117 ,316
17954,25598,Venise,47.350 ,6.117 ,316
17955,57312,Helstroff,49.150 ,6.483 ,316
17956,68371,Willer,47.583 ,7.317 ,316
17957,50319,LeMesnil-Raoult,49.033 ,-1.067 ,315
17958,50491,Saint-Jean-de-Savigny,49.200 ,-0.983 ,315
17959,14438,Mondrainville,49.133 ,-0.517 ,315
